id,name,type,year,variable,value
0500000US32017,"Lincoln County, Nevada",county,2016,percent_high_school_graduate_or_higher,88.6
0500000US32017,"Lincoln County, Nevada",county,2012,percent_high_school_graduate_or_higher,85.1
0500000US35027,"Lincoln County, New Mexico",county,2015,percent_high_school_graduate_or_higher,88.3
0500000US35027,"Lincoln County, New Mexico",county,2016,percent_high_school_graduate_or_higher,89.5
0500000US37109,"Lincoln County, North Carolina",county,2016,percent_high_school_graduate_or_higher,83.9
0500000US37109,"Lincoln County, North Carolina",county,2015,percent_high_school_graduate_or_higher,82.9
0500000US37109,"Lincoln County, North Carolina",county,2011,percent_high_school_graduate_or_higher,82.1
0500000US37109,"Lincoln County, North Carolina",county,2010,percent_high_school_graduate_or_higher,79.5
0500000US40081,"Lincoln County, Oklahoma",county,2015,percent_high_school_graduate_or_higher,84.7
0500000US40081,"Lincoln County, Oklahoma",county,2016,percent_high_school_graduate_or_higher,85.1
0500000US41041,"Lincoln County, Oregon",county,2016,percent_high_school_graduate_or_higher,89.3
0500000US41041,"Lincoln County, Oregon",county,2015,percent_high_school_graduate_or_higher,88.8
0500000US41041,"Lincoln County, Oregon",county,2010,percent_high_school_graduate_or_higher,90
0500000US41041,"Lincoln County, Oregon",county,2014,percent_high_school_graduate_or_higher,88.4
0500000US46083,"Lincoln County, South Dakota",county,2016,percent_high_school_graduate_or_higher,95.1
0500000US46083,"Lincoln County, South Dakota",county,2012,percent_high_school_graduate_or_higher,95.5
0500000US46083,"Lincoln County, South Dakota",county,2011,percent_high_school_graduate_or_higher,95.4
0500000US47103,"Lincoln County, Tennessee",county,2013,percent_high_school_graduate_or_higher_rank,2336
0500000US47103,"Lincoln County, Tennessee",county,2015,percent_high_school_graduate_or_higher,82.4
0500000US47103,"Lincoln County, Tennessee",county,2016,percent_high_school_graduate_or_higher,83.3
0500000US47103,"Lincoln County, Tennessee",county,2010,percent_high_school_graduate_or_higher,79.4
0500000US47103,"Lincoln County, Tennessee",county,2011,percent_high_school_graduate_or_higher,79
0500000US53043,"Lincoln County, Washington",county,2016,percent_high_school_graduate_or_higher,91.3
0500000US53043,"Lincoln County, Washington",county,2015,percent_high_school_graduate_or_higher,91.3
0500000US53043,"Lincoln County, Washington",county,2010,percent_high_school_graduate_or_higher,91.3
0500000US54043,"Lincoln County, West Virginia",county,2015,percent_high_school_graduate_or_higher,78.4
0500000US54043,"Lincoln County, West Virginia",county,2016,percent_high_school_graduate_or_higher,79.1
0500000US55069,"Lincoln County, Wisconsin",county,2015,percent_high_school_graduate_or_higher,90
0500000US55069,"Lincoln County, Wisconsin",county,2016,percent_high_school_graduate_or_higher,90.3
0500000US55069,"Lincoln County, Wisconsin",county,2011,percent_high_school_graduate_or_higher,88.1
0500000US56023,"Lincoln County, Wyoming",county,2015,percent_high_school_graduate_or_higher,93.4
0500000US56023,"Lincoln County, Wyoming",county,2016,percent_high_school_graduate_or_higher,93.1
0500000US56023,"Lincoln County, Wyoming",county,2014,percent_high_school_graduate_or_higher,93.4
0500000US56023,"Lincoln County, Wyoming",county,2011,percent_high_school_graduate_or_higher,91.7
0500000US22061,"Lincoln Parish, Louisiana",county,2016,percent_high_school_graduate_or_higher,87.5
0500000US22061,"Lincoln Parish, Louisiana",county,2015,percent_high_school_graduate_or_higher,86.7
0500000US22061,"Lincoln Parish, Louisiana",county,2011,percent_high_school_graduate_or_higher,85.3
0500000US22061,"Lincoln Parish, Louisiana",county,2010,percent_high_school_graduate_or_higher,84.5
0500000US22061,"Lincoln Parish, Louisiana",county,2012,percent_high_school_graduate_or_higher,85.2
0500000US19113,"Linn County, Iowa",county,2015,percent_high_school_graduate_or_higher,94.4
0500000US19113,"Linn County, Iowa",county,2016,percent_high_school_graduate_or_higher,94.6
0500000US19113,"Linn County, Iowa",county,2012,percent_high_school_graduate_or_higher,93.4
0500000US19113,"Linn County, Iowa",county,2011,percent_high_school_graduate_or_higher,93.5
0500000US19113,"Linn County, Iowa",county,2010,percent_high_school_graduate_or_higher,93.2
0500000US20107,"Linn County, Kansas",county,2015,percent_high_school_graduate_or_higher,88.2
0500000US20107,"Linn County, Kansas",county,2014,percent_high_school_graduate_or_higher,89
0500000US20107,"Linn County, Kansas",county,2011,percent_high_school_graduate_or_higher,88
0500000US20107,"Linn County, Kansas",county,2012,percent_high_school_graduate_or_higher,88.8
0500000US29115,"Linn County, Missouri",county,2016,percent_high_school_graduate_or_higher,88.2
0500000US29115,"Linn County, Missouri",county,2015,percent_high_school_graduate_or_higher,87.8
0500000US29115,"Linn County, Missouri",county,2012,percent_high_school_graduate_or_higher,88.5
0500000US41043,"Linn County, Oregon",county,2015,percent_high_school_graduate_or_higher,89.5
0500000US41043,"Linn County, Oregon",county,2016,percent_high_school_graduate_or_higher,89.7
0500000US41043,"Linn County, Oregon",county,2012,percent_high_school_graduate_or_higher,88.7
0500000US41043,"Linn County, Oregon",county,2014,percent_high_school_graduate_or_higher,89.6
0500000US41043,"Linn County, Oregon",county,2011,percent_high_school_graduate_or_higher,88.6
0500000US48295,"Lipscomb County, Texas",county,2015,percent_high_school_graduate_or_higher,82.6
0500000US48295,"Lipscomb County, Texas",county,2016,percent_high_school_graduate_or_higher,80.1
0500000US48295,"Lipscomb County, Texas",county,2010,percent_high_school_graduate_or_higher,81.5
0500000US09005,"Litchfield County, Connecticut",county,2016,percent_high_school_graduate_or_higher,91.7
0500000US09005,"Litchfield County, Connecticut",county,2015,percent_high_school_graduate_or_higher,91.4
0500000US05081,"Little River County, Arkansas",county,2016,percent_high_school_graduate_or_higher,86
0500000US05081,"Little River County, Arkansas",county,2015,percent_high_school_graduate_or_higher,84.8
0500000US05081,"Little River County, Arkansas",county,2012,percent_high_school_graduate_or_higher,84.1
0500000US05081,"Little River County, Arkansas",county,2011,percent_high_school_graduate_or_higher,82.1
0500000US48297,"Live Oak County, Texas",county,2015,percent_high_school_graduate_or_higher,80.6
0500000US48297,"Live Oak County, Texas",county,2016,percent_high_school_graduate_or_higher,79.2
0500000US48297,"Live Oak County, Texas",county,2011,percent_high_school_graduate_or_higher,77.7
0500000US17105,"Livingston County, Illinois",county,2015,percent_high_school_graduate_or_higher,87.5
0500000US17105,"Livingston County, Illinois",county,2016,percent_high_school_graduate_or_higher,88.3
0500000US17105,"Livingston County, Illinois",county,2014,percent_high_school_graduate_or_higher,86.6
0500000US17105,"Livingston County, Illinois",county,2010,percent_high_school_graduate_or_higher,84.1
0500000US17105,"Livingston County, Illinois",county,2012,percent_high_school_graduate_or_higher,84.9
0500000US21139,"Livingston County, Kentucky",county,2016,percent_high_school_graduate_or_higher,82.5
0500000US21139,"Livingston County, Kentucky",county,2015,percent_high_school_graduate_or_higher,83
0500000US21139,"Livingston County, Kentucky",county,2014,percent_high_school_graduate_or_higher,82.1
0500000US21139,"Livingston County, Kentucky",county,2011,percent_high_school_graduate_or_higher,79
0500000US21139,"Livingston County, Kentucky",county,2012,percent_high_school_graduate_or_higher,80.7
0500000US26093,"Livingston County, Michigan",county,2015,percent_high_school_graduate_or_higher,95.1
0500000US26093,"Livingston County, Michigan",county,2014,percent_high_school_graduate_or_higher,94.8
0500000US29117,"Livingston County, Missouri",county,2016,percent_high_school_graduate_or_higher,86
0500000US29117,"Livingston County, Missouri",county,2015,percent_high_school_graduate_or_higher,86.3
0500000US36051,"Livingston County, New York",county,2015,percent_high_school_graduate_or_higher,88.6
0500000US36051,"Livingston County, New York",county,2016,percent_high_school_graduate_or_higher,89
0500000US36051,"Livingston County, New York",county,2012,percent_high_school_graduate_or_higher,89.1
0500000US22063,"Livingston Parish, Louisiana",county,2015,percent_high_school_graduate_or_higher,84.2
0500000US22063,"Livingston Parish, Louisiana",county,2016,percent_high_school_graduate_or_higher,83.9
0500000US22063,"Livingston Parish, Louisiana",county,2011,percent_high_school_graduate_or_higher,83.6
0500000US48299,"Llano County, Texas",county,2015,percent_high_school_graduate_or_higher,87.8
0500000US48299,"Llano County, Texas",county,2016,percent_high_school_graduate_or_higher,86.5
0500000US48299,"Llano County, Texas",county,2012,percent_high_school_graduate_or_higher,86.4
0500000US72087,"Loí_za Municipio, Puerto Rico",county,2014,percent_high_school_graduate_or_higher,73.5
0500000US05083,"Logan County, Arkansas",county,2015,percent_high_school_graduate_or_higher,82.5
0500000US05083,"Logan County, Arkansas",county,2016,percent_high_school_graduate_or_higher,82.8
0500000US05083,"Logan County, Arkansas",county,2014,percent_high_school_graduate_or_higher,82
0500000US05083,"Logan County, Arkansas",county,2011,percent_high_school_graduate_or_higher,78.2
0500000US05083,"Logan County, Arkansas",county,2012,percent_high_school_graduate_or_higher,80.1
0500000US08075,"Logan County, Colorado",county,2015,percent_high_school_graduate_or_higher,86.8
0500000US08075,"Logan County, Colorado",county,2014,percent_high_school_graduate_or_higher,87.6
0500000US08075,"Logan County, Colorado",county,2011,percent_high_school_graduate_or_higher,87.5
0500000US17107,"Logan County, Illinois",county,2011,percent_high_school_graduate_or_higher,85.9
0500000US20109,"Logan County, Kansas",county,2012,percent_high_school_graduate_or_higher,91.7
0500000US20109,"Logan County, Kansas",county,2014,percent_high_school_graduate_or_higher,93
0500000US20109,"Logan County, Kansas",county,2010,percent_high_school_graduate_or_higher,91.4
0500000US21141,"Logan County, Kentucky",county,2016,percent_high_school_graduate_or_higher,78.7
0500000US21141,"Logan County, Kentucky",county,2015,percent_high_school_graduate_or_higher,78.3
0500000US21141,"Logan County, Kentucky",county,2012,percent_high_school_graduate_or_higher,75.6
0500000US21141,"Logan County, Kentucky",county,2014,percent_high_school_graduate_or_higher,77.2
0500000US31113,"Logan County, Nebraska",county,2016,percent_high_school_graduate_or_higher,90.5
0500000US31113,"Logan County, Nebraska",county,2015,percent_high_school_graduate_or_higher,91.6
0500000US31113,"Logan County, Nebraska",county,2010,percent_high_school_graduate_or_higher,97
0500000US31113,"Logan County, Nebraska",county,2011,percent_high_school_graduate_or_higher,96.8
0500000US38047,"Logan County, North Dakota",county,2015,percent_high_school_graduate_or_higher,81.9
0500000US38047,"Logan County, North Dakota",county,2016,percent_high_school_graduate_or_higher,84.4
0500000US38047,"Logan County, North Dakota",county,2014,percent_high_school_graduate_or_higher,80.6
0500000US38047,"Logan County, North Dakota",county,2012,percent_high_school_graduate_or_higher,75.7
0500000US38047,"Logan County, North Dakota",county,2010,percent_high_school_graduate_or_higher,69.7
0500000US39091,"Logan County, Ohio",county,2015,percent_high_school_graduate_or_higher,88.4
0500000US39091,"Logan County, Ohio",county,2012,percent_high_school_graduate_or_higher,86.7
0500000US40083,"Logan County, Oklahoma",county,2015,percent_high_school_graduate_or_higher,90.3
0500000US40083,"Logan County, Oklahoma",county,2011,percent_high_school_graduate_or_higher,87.2
0500000US40083,"Logan County, Oklahoma",county,2012,percent_high_school_graduate_or_higher,88.3
0500000US54045,"Logan County, West Virginia",county,2015,percent_high_school_graduate_or_higher,76.4
0500000US54045,"Logan County, West Virginia",county,2016,percent_high_school_graduate_or_higher,77.7
0500000US72087,"Loiza Municipio, Puerto Rico",county,2015,percent_high_school_graduate_or_higher,73.8
0500000US72087,"Loiza Municipio, Puerto Rico",county,2016,percent_high_school_graduate_or_higher,75
0500000US13183,"Long County, Georgia",county,2015,percent_high_school_graduate_or_higher,85.2
0500000US13183,"Long County, Georgia",county,2016,percent_high_school_graduate_or_higher,87.3
0500000US13183,"Long County, Georgia",county,2012,percent_high_school_graduate_or_higher,81
0500000US05085,"Lonoke County, Arkansas",county,2016,percent_high_school_graduate_or_higher,88.1
0500000US05085,"Lonoke County, Arkansas",county,2015,percent_high_school_graduate_or_higher,87.2
0500000US39093,"Lorain County, Ohio",county,2016,percent_high_school_graduate_or_higher,89.2
0500000US39093,"Lorain County, Ohio",county,2015,percent_high_school_graduate_or_higher,89.1
0500000US39093,"Lorain County, Ohio",county,2014,percent_high_school_graduate_or_higher,89.1
0500000US39093,"Lorain County, Ohio",county,2012,percent_high_school_graduate_or_higher,88.7
0500000US35028,"Los Alamos County, New Mexico",county,2016,percent_high_school_graduate_or_higher,97.2
0500000US35028,"Los Alamos County, New Mexico",county,2015,percent_high_school_graduate_or_higher,97
0500000US35028,"Los Alamos County, New Mexico",county,2014,percent_high_school_graduate_or_higher,97.2
0500000US06037,"Los Angeles County, California",county,2015,percent_high_school_graduate_or_higher,77.3
0500000US06037,"Los Angeles County, California",county,2016,percent_high_school_graduate_or_higher,77.7
0500000US06037,"Los Angeles County, California",county,2011,percent_high_school_graduate_or_higher,76.1
0500000US06037,"Los Angeles County, California",county,2012,percent_high_school_graduate_or_higher,76.4
0500000US47105,"Loudon County, Tennessee",county,2015,percent_high_school_graduate_or_higher,86
0500000US47105,"Loudon County, Tennessee",county,2016,percent_high_school_graduate_or_higher,85.3
